VIN_110,COUNTY,CITY,STATE,POSTAL_CODE,MODEL_YEAR,MAKE,MODEL,ELECTRIC_VEHICLE_TYPE,CLEAN_ALTERNATIVE_FUEL_VEHICLE_CAFV_ELIGIBILITY,ELECTRIC_RANGE,BASE_MSRP,LEGISLATIVE_DISTRICT,DOL_VEHICLE_ID,VEHICLE_LOCATION,ELECTRIC_UTILITY,2020_CENSUS_TRACT,Longitude,Latitude
5YJSA1H48F,THURSTON,OLYMPIA,WA,98501.0,2015,TESLA,MODEL S,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,208,0,22,260841878,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010802.0,-122.89165,47.03954
7SAYGDEF9N,THURSTON,TENINO,WA,98589.0,2022,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,20,224330550,POINT (-122.85135 46.85752),PUGET SOUND ENERGY INC,53067012620.0,-122.85135,46.85752
5YJSA1E22J,KING,SEATTLE,WA,98177.0,2018,TESLA,MODEL S,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,249,0,32,200539230,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500.0,-122.36498,47.72238
5YJSA1H44F,KITSAP,SEABECK,WA,98380.0,2015,TESLA,MODEL S,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,208,0,35,206285075,POINT (-122.81585 47.64509),PUGET SOUND ENERGY INC,53035091301.0,-122.81585,47.64509
JTJCJMGAXR,THURSTON,OLYMPIA,WA,98501.0,2024,LEXUS,RX,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,37,0,22,271581446,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010802.0,-122.89165,47.03954
5LMYJ8XY1P,KING,KENT,WA,98042.0,2023,LINCOLN,AVIATOR,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,21,0,47,261632514,POINT (-122.09124 47.33778),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031708.0,-122.09124,47.33778
JTMABABA6P,KITSAP,BREMERTON,WA,98310.0,2023,SUBARU,SOLTERRA,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,23,240460559,POINT (-122.61136 47.5752),PUGET SOUND ENERGY INC,53035091800.0,-122.61136,47.5752
KNDAFFS53R,SKAGIT,LA CONNER,WA,98257.0,2024,KIA,EV9,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,10,271660686,POINT (-122.49724 48.38874),PUGET SOUND ENERGY INC,53057952100.0,-122.49724,48.38874
5YJ3E1EA9J,THURSTON,LACEY,WA,98503.0,2018,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,215,0,2,151777167,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011627.0,-122.82324,47.04437
1N4BZ0CP7G,KING,SAMMAMISH,WA,98074.0,2016,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,84,0,45,108013846,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032317.0,-122.02054,47.60326
3MW39FS02P,KITSAP,PORT ORCHARD,WA,98367.0,2023,BMW,330E,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,20,0,35,244137120,POINT (-122.68471 47.50524),PUGET SOUND ENERGY INC,53035092901.0,-122.68471,47.50524
1N4BZ0CPXG,KING,SEATTLE,WA,98122.0,2016,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,84,0,37,123750616,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007700.0,-122.31009,47.60803
5YJ3E1EAXK,KING,SEATTLE,WA,98133.0,2019,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,220,0,32,239885033,POINT (-122.35029 47.71871),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000404.0,-122.35029,47.71871
KM8JFDD26R,YAKIMA,SELAH,WA,98942.0,2024,HYUNDAI,TUCSON,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,33,0,15,273024629,POINT (-120.53145 46.65405),PACIFICORP,53077003400.0,-120.53145,46.65405
5YJ3E1EB8J,KING,SAMMAMISH,WA,98075.0,2018,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,215,0,41,347418676,POINT (-122.03539 47.61344),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032224.0,-122.03539,47.61344
1FMCU0E14P,KING,SEATTLE,WA,98101.0,2023,FORD,ESCAPE,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,37,0,43,260203576,POINT (-122.34223 47.61085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008101.0,-122.34223,47.61085
1FTVW1EV9P,YAKIMA,YAKIMA,WA,98901.0,2023,FORD,F-150,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,15,230080511,POINT (-120.50729 46.60464),PACIFICORP,53077001602.0,-120.50729,46.60464
5YJ3E1EB3J,KITSAP,SILVERDALE,WA,98383.0,2018,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,215,0,23,473696919,POINT (-122.69275 47.65171),PUGET SOUND ENERGY INC,53035090400.0,-122.69275,47.65171
5YJSA1E18H,KITSAP,POULSBO,WA,98370.0,2017,TESLA,MODEL S,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,210,0,23,227446726,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090502.0,-122.64681,47.73689
KNDCC3LG7L,KITSAP,POULSBO,WA,98370.0,2020,KIA,NIRO,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,239,0,23,237667769,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035091100.0,-122.64681,47.73689
KNDCS3LF1R,KITSAP,BREMERTON,WA,98312.0,2024,KIA,NIRO,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,33,0,35,268713553,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035092000.0,-122.65223,47.57192
5UX43EU09R,KING,KENMORE,WA,98028.0,2024,BMW,X5,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,39,0,46,256346912,POINT (-122.24369 47.75892),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022102.0,-122.24369,47.75892
5YJ3E1EB0J,KING,RENTON,WA,98059.0,2018,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,215,0,11,154031720,POINT (-122.15716 47.48852),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031913.0,-122.15716,47.48852
7SAYGDEE5S,SNOHOMISH,BOTHELL,WA,98012.0,2025,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,21,276392126,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061051927.0,-122.21061,47.83448
YV4BR0DMXL,KING,BELLEVUE,WA,98007.0,2020,VOLVO,XC60,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,19,0,48,104818430,POINT (-122.12056 47.61334),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023201.0,-122.12056,47.61334
1C4JJXP66P,THURSTON,OLYMPIA,WA,98501.0,2023,JEEP,WRANGLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,21,0,22,220675367,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010802.0,-122.89165,47.03954
7SAYGDEE8P,KING,KENT,WA,98042.0,2023,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,47,252905901,POINT (-122.09124 47.33778),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031708.0,-122.09124,47.33778
5YJSA1E22G,KING,KENMORE,WA,98028.0,2016,TESLA,MODEL S,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,210,0,46,314737860,POINT (-122.24369 47.75892),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022101.0,-122.24369,47.75892
1N4AZ1CP0K,THURSTON,OLYMPIA,WA,98502.0,2019,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,150,0,22,109067423,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067010520.0,-122.92333,47.03779
5YJ3E1EB2K,KING,SEATTLE,WA,98115.0,2019,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,220,0,46,141262649,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002600.0,-122.31676,47.68156
5YJ3E1EC6M,SNOHOMISH,SNOHOMISH,WA,98290.0,2021,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,44,261633634,POINT (-122.09305 47.91265),PUGET SOUND ENERGY INC,53061052401.0,-122.09305,47.91265
WBY43HD06S,KING,SEATTLE,WA,98178.0,2025,BMW,I4,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,37,280103393,POINT (-122.23825 47.49461),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011902.0,-122.23825,47.49461
5YJYGDEE5L,KING,RENTON,WA,98056.0,2020,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,291,0,41,137126923,POINT (-122.1805 47.50006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025304.0,-122.1805,47.50006
JN1AZ0CP1C,KITSAP,BAINBRIDGE ISLAND,WA,98110.0,2012,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,73,0,23,128816089,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035090902.0,-122.521,47.62728
1G1FX6S07H,THURSTON,TUMWATER,WA,98501.0,2017,CHEVROLET,BOLT EV,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,238,0,22,348359490,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011821.0,-122.89165,47.03954
JTJCJMGA1R,SNOHOMISH,STANWOOD,WA,98292.0,2024,LEXUS,RX,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,37,0,10,265774050,POINT (-122.37265 48.24159),PUGET SOUND ENERGY INC,53061053202.0,-122.37265,48.24159
1N4AZ1CP7J,THURSTON,OLYMPIA,WA,98516.0,2018,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,151,0,22,103390374,POINT (-122.75103 47.08149),PUGET SOUND ENERGY INC,53067012221.0,-122.75103,47.08149
5YJXCBE29G,KITSAP,POULSBO,WA,98370.0,2016,TESLA,MODEL X,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,200,0,23,6406879,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035091100.0,-122.64681,47.73689
YV4ER3GM7R,THURSTON,YELM,WA,98597.0,2024,VOLVO,C40,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,2,278683275,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012531.0,-122.60735,46.94239
5YJSA1E22H,KING,BELLEVUE,WA,98008.0,2017,TESLA,MODEL S,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,210,0,48,187119978,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023403.0,-122.11867,47.63131
1N4AZ0CP1F,KITSAP,POULSBO,WA,98370.0,2015,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,84,0,23,106727715,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090501.0,-122.64681,47.73689
1G1FZ6S0XL,THURSTON,OLYMPIA,WA,98502.0,2020,CHEVROLET,BOLT EV,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,259,0,22,161355925,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067012001.0,-122.92333,47.03779
1N4AZ0CP4D,KITSAP,POULSBO,WA,98370.0,2013,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,75,0,23,133119822,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090201.0,-122.64681,47.73689
JTMABACA3P,SNOHOMISH,EDMONDS,WA,98026.0,2023,TOYOTA,BZ4X,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,21,244620855,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050101.0,-122.31768,47.87166
1N4BZ1DP6L,KING,REDMOND,WA,98052.0,2020,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,215,0,48,150330477,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022802.0,-122.13158,47.67858
5UXTA6C07P,SNOHOMISH,BOTHELL,WA,98012.0,2023,BMW,X5,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,30,0,1,219586503,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052009.0,-122.21061,47.83448
5YJ3E1EB2L,KING,SEATTLE,WA,98122.0,2020,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,322,0,43,127271665,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008402.0,-122.31009,47.60803
1C4RJXU68R,THURSTON,YELM,WA,98597.0,2024,JEEP,WRANGLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,21,0,2,257730574,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012422.0,-122.60735,46.94239
2C4RC1L7XP,THURSTON,YELM,WA,98597.0,2023,CHRYSLER,PACIFICA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,32,0,2,255992950,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012412.0,-122.60735,46.94239
5YJ3E1EA5L,KING,SEATTLE,WA,98109.0,2020,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,266,0,36,1941502,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006800.0,-122.35022,47.63824
5YJSA1E15G,KITSAP,BREMERTON,WA,98312.0,2016,TESLA,MODEL S,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,210,0,35,273747106,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035080700.0,-122.65223,47.57192
1C4JJXR62N,SNOHOMISH,BOTHELL,WA,98012.0,2022,JEEP,WRANGLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,22,0,1,262480641,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061051934.0,-122.21061,47.83448
5UX43EU08S,YAKIMA,SELAH,WA,98942.0,2025,BMW,X5,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,40,0,15,272616858,POINT (-120.53145 46.65405),PACIFICORP,53077003200.0,-120.53145,46.65405
5YJ3E1EA7J,KING,BELLEVUE,WA,98008.0,2018,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,215,0,48,262982646,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000.0,-122.11867,47.63131
5YJSA1H20F,SNOHOMISH,LAKE STEVENS,WA,98258.0,2015,TESLA,MODEL S,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,208,0,44,158195712,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052506.0,-122.06402,48.01497
1G1RB6E49D,THURSTON,OLYMPIA,WA,98501.0,2013,CHEVROLET,VOLT,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,38,0,22,259009096,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010300.0,-122.89165,47.03954
WA1E2AFY7N,KING,SEATTLE,WA,98101.0,2022,AUDI,Q5,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,22,0,43,202407068,POINT (-122.34223 47.61085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007302.0,-122.34223,47.61085
WBY1Z6C3XH,KING,BELLEVUE,WA,98008.0,2017,BMW,I3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,81,0,48,246319314,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023100.0,-122.11867,47.63131
1G1FX6S03H,SPOKANE,SPOKANE,WA,99203.0,2017,CHEVROLET,BOLT EV,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,238,0,6,348704002,POINT (-117.39322 47.63374),MODERN ELECTRIC WATER COMPANY,53063004200.0,-117.39322,47.63374
5YJ3E1EA2P,SNOHOMISH,EDMONDS,WA,98026.0,2023,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,32,271771790,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050900.0,-122.31768,47.87166
5YJ3E1EB2K,ISLAND,COUPEVILLE,WA,98239.0,2019,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,220,0,10,176292056,POINT (-122.68558 48.21857),PUGET SOUND ENERGY INC,53029971100.0,-122.68558,48.21857
1G1FY6S00L,SNOHOMISH,MONROE,WA,98272.0,2020,CHEVROLET,BOLT EV,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,259,0,39,258454556,POINT (-121.98087 47.8526),PUGET SOUND ENERGY INC,53061052203.0,-121.98087,47.8526
5YJSA1E28H,SNOHOMISH,EDMONDS,WA,98026.0,2017,TESLA,MODEL S,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,210,0,21,301534215,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050101.0,-122.31768,47.87166
1N4AZ0CP4D,SNOHOMISH,LYNNWOOD,WA,98036.0,2013,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,75,0,1,214431171,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051929.0,-122.29245,47.82557
3MW5P9J01M,SNOHOMISH,EDMONDS,WA,98026.0,2021,BMW,330E,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,20,0,21,272994844,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061042005.0,-122.31768,47.87166
1FT6W3L74R,SNOHOMISH,LYNNWOOD,WA,98036.0,2024,FORD,F-150,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,1,274599188,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051929.0,-122.29245,47.82557
KM8KMDAF4P,SNOHOMISH,LAKE STEVENS,WA,98258.0,2023,HYUNDAI,IONIQ 5,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,44,221237712,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052607.0,-122.06402,48.01497
JTMCB3FV6R,THURSTON,YELM,WA,98597.0,2024,TOYOTA,RAV4 PRIME,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,42,0,2,270066044,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012532.0,-122.60735,46.94239
7SAYGDEE7N,SNOHOMISH,BOTHELL,WA,98012.0,2022,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,1,202213987,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061051922.0,-122.21061,47.83448
WBY8P4C09L,KING,RENTON,WA,98059.0,2020,BMW,I3,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,126,0,11,259798220,POINT (-122.15716 47.48852),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025602.0,-122.15716,47.48852
1G1RC6S5XG,KING,BELLEVUE,WA,98008.0,2016,CHEVROLET,VOLT,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,53,0,48,107272392,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023403.0,-122.11867,47.63131
7FCTGAAA5P,KITSAP,POULSBO,WA,98370.0,2023,RIVIAN,R1T,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,23,269788662,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090400.0,-122.64681,47.73689
1FADP3R40D,THURSTON,TUMWATER,WA,98501.0,2013,FORD,FOCUS,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,76,0,35,230763249,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011720.0,-122.89165,47.03954
1FADP3R41D,KING,SEATTLE,WA,98144.0,2013,FORD,FOCUS,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,76,0,37,159058350,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009400.0,-122.30866,47.57874
1FADP5CU8G,KITSAP,POULSBO,WA,98370.0,2016,FORD,C-MAX,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,19,0,23,181085327,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090202.0,-122.64681,47.73689
5YJ3E1EB7J,SNOHOMISH,MONROE,WA,98272.0,2018,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,215,0,39,476167317,POINT (-121.98087 47.8526),PUGET SOUND ENERGY INC,53061052203.0,-121.98087,47.8526
WA124BGF5S,SNOHOMISH,MONROE,WA,98272.0,2025,AUDI,Q6,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,39,276419363,POINT (-121.98087 47.8526),PUGET SOUND ENERGY INC,53061052113.0,-121.98087,47.8526
5YJ3E1EB8K,KITSAP,BREMERTON,WA,98312.0,2019,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,220,0,35,177558020,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035080600.0,-122.65223,47.57192
KNDAEFS56R,KING,SHORELINE,WA,98177.0,2024,KIA,EV9,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,32,265328948,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020800.0,-122.36498,47.72238
5YJ3E1EB9J,SNOHOMISH,BOTHELL,WA,98012.0,2018,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,215,0,1,350414382,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061051927.0,-122.21061,47.83448
1G1RD6E43E,THURSTON,OLYMPIA,WA,98501.0,2014,CHEVROLET,VOLT,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,38,0,22,219890254,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010100.0,-122.89165,47.03954
